COUNTRY;SUBBRAND;YEAR;MONTH;SCENARIO;FORECAST;FORECAST_YEAR;AMOUNT
Portugal;7up (L3);2024;5;AI_forecast;AI_P05F;2023;3,55313E+16
Czech;7up (L3);2024;5;AI_forecast;AI_P04F;2023;8,71263E+14
Norway;Pepsi Max (L3);2024;2;AI_forecast;AI_P06F;2023;2,37303E+16
Italy;7up (L3);2024;4;AI_forecast;AI_P06F;2023;1,50023E+16
Hungary;Lipton (L3);2023;7;AI_forecast;AI_P04F;2023;4,69286E+15
Netherlands;Mountain Dew (L3);2023;10;AI_forecast;AI_P09F;2023;0
Spain;Pepsi Regular (L3);2024;6;AI_forecast;AI_P08F;2023;1,20899E+16
Hungary;7up Free (L3);2024;9;AI_forecast;AI_P09F;2023;1,30261E+16
Great Britain;Pepsi Max (L3);2023;10;AI_forecast;AI_P06F;2023;1,05274E+22
Denmark;Pepsi Max (L3);2025;1;AI_forecast;AI_P10F;2023;3,26948E+15
Great Britain;Lipton (L3);2024;6;AI_forecast;AI_P12F;2023;6,94297E+15
Portugal;7up (L3);2023;10;AI_forecast;AI_P10F;2023;2,82911E+15
Netherlands;Pepsi Max (L3);2024;7;AI_forecast;AI_P11F;2023;9,45471E+15
Hungary;Lipton (L3);2024;10;AI_forecast;AI_P10F;2023;3,20844E+15
Hungary;Lipton (L3);2023;3;AI_forecast;AI_PF;2023;3,24094E+16
Czech;Pepsi Regular (L3);2023;12;AI_forecast;AI_P11F;2023;1,17147E+16
Denmark;Pepsi Max (L3);2023;12;AI_forecast;AI_P10F;2023;2,52254E+15
Norway;Mountain Dew (L3);2023;6;AI_forecast;AI_P05F;2023;1,22523E+16
Great Britain;Pepsi Max (L3);2024;2;AI_forecast;AI_P08F;2023;9,67318E+15
Denmark;7up Free (L3);2024;7;AI_forecast;AI_P10F;2023;2,01852E+15
Hungary;Pepsi Regular (L3);2024;8;AI_forecast;AI_P08F;2023;6,11629E+15
Hungary;7up (L3);2024;3;AI_forecast;AI_P04F;2023;4,43078E+16
Great Britain;7up Free (L3);2024;1;AI_forecast;AI_P09F;2023;8,67445E+15
Spain;7up Free (L3);2024;5;AI_forecast;AI_P05F;2023;9,32598E+15
Great Britain;7up (L3);2024;4;AI_forecast;AI_P04F;2023;2,64178E+16
Italy;7up (L3);2023;11;AI_forecast;AI_P04F;2023;23354742289579200,00
Czech;Pepsi Regular (L3);2024;1;AI_forecast;AI_P08F;2023;8,23448E+15
Hungary;Lipton (L3);2024;2;AI_forecast;AI_P11F;2023;2,05442E+16
Great Britain;Mountain Dew (L3);2024;1;AI_forecast;AI_P12F;2023;1,23663E+14
Spain;Pepsi Max (L3);2024;1;AI_forecast;AI_P10F;2023;1,12433E+16
Great Britain;7up (L3);2023;12;AI_forecast;AI_P07F;2023;1,96992E+16
Netherlands;Pepsi Max (L3);2024;6;AI_forecast;AI_P09F;2023;1,06197E+16
Hungary;Lipton (L3);2023;5;AI_forecast;AI_P04F;2023;2,96627E+15
Denmark;7up Free (L3);2023;6;AI_forecast;AI_P02F;2023;1,1248E+16
Hungary;7up Free (L3);2024;3;AI_forecast;AI_P11F;2023;1,2968E+16
Denmark;Pepsi Max (L3);2024;4;AI_forecast;AI_P11F;2023;3,0435E+15
Denmark;Pepsi Max (L3);2025;4;AI_forecast;AI_P11F;2023;3,63692E+16
Great Britain;Mountain Dew (L3);2024;8;AI_forecast;AI_P12F;2023;2,25427E+16
Great Britain;7up Free (L3);2024;10;AI_forecast;AI_P10F;2023;1,40476E+16
Norway;Lipton (L3);2023;12;AI_forecast;AI_P03F;2023;8,32855E+15
Great Britain;Pepsi Max (L3);2024;4;AI_forecast;AI_P08F;2023;1,15367E+22
Italy;Pepsi Max (L3);2024;2;AI_forecast;AI_P11F;2023;1,78877E+16
Hungary;Mountain Dew (L3);2023;3;AI_forecast;AI_P02F;2023;3,741E+15
Great Britain;Lipton (L3);2023;9;AI_forecast;AI_P07F;2023;6,7931E+15
Spain;Pepsi Max (L3);2024;2;AI_forecast;AI_P02F;2023;7,0754E+15
Spain;Pepsi Max (L3);2023;10;AI_forecast;AI_P03F;2023;8,79619E+15
Netherlands;Pepsi Max (L3);2024;10;AI_forecast;AI_P06F;2023;9,56223E+15
Norway;Pepsi Max (L3);2023;11;AI_forecast;AI_P04F;2023;2395685809215540,00
Denmark;Mountain Dew (L3);2024;4;AI_forecast;AI_P10F;2023;4,35291E+15
Great Britain;Pepsi Regular (L3);2023;3;AI_forecast;AI_PF;2023;1,65783E+15
Czech;Lipton (L3);2024;7;AI_forecast;AI_P11F;2023;3,31298E+15
Denmark;Pepsi Max (L3);2023;9;AI_forecast;AI_P02F;2023;1,87519E+16
Great Britain;Pepsi Regular (L3);2024;5;AI_forecast;AI_P07F;2023;1,37467E+16
Great Britain;7up Free (L3);2023;11;AI_forecast;AI_P11F;2023;10515576373529100,00
Hungary;7up (L3);2023;2;AI_forecast;AI_P02F;2023;4,03048E+15
Great Britain;7up (L3);2024;4;AI_forecast;AI_P10F;2023;1,00935E+16
Hungary;Lipton (L3);2023;12;AI_forecast;AI_P07F;2023;2,37519E+16
Czech;Pepsi Regular (L3);2023;6;AI_forecast;AI_P05F;2023;1,22402E+16
Spain;Pepsi Regular (L3);2024;8;AI_forecast;AI_P07F;2023;2,86897E+16
Czech;Pepsi Max (L3);2023;9;AI_forecast;AI_P05F;2023;3,99532E+16
Norway;Pepsi Max (L3);2023;4;AI_forecast;AI_PF;2023;2,7728E+16
Hungary;7up Free (L3);2024;4;AI_forecast;AI_P08F;2023;3,61365E+15
Great Britain;Pepsi Regular (L3);2024;3;AI_forecast;AI_P05F;2023;1,42818E+15
Norway;Pepsi Max (L3);2024;5;AI_forecast;AI_P04F;2023;2,40974E+15
Denmark;7up (L3);2024;12;AI_forecast;AI_P12F;2023;0
Norway;Lipton (L3);2024;3;AI_forecast;AI_P02F;2023;1,1785E+16
Netherlands;Pepsi Regular (L3);2023;5;AI_forecast;AI_P04F;2023;6,54079E+15
Denmark;Pepsi Max (L3);2024;4;AI_forecast;AI_P10F;2023;1,875E+16
Great Britain;Lipton (L3);2024;5;AI_forecast;AI_P07F;2023;4,75582E+15
Norway;Mountain Dew (L3);2024;10;AI_forecast;AI_P05F;2023;0
Norway;Pepsi Max (L3);2024;11;AI_forecast;AI_P11F;2023;22749659321597000,00
Norway;Pepsi Max (L3);2024;1;AI_forecast;AI_P05F;2023;2,44306E+14
Netherlands;Mountain Dew (L3);2024;2;AI_forecast;AI_P02F;2023;0
Czech;Pepsi Regular (L3);2023;8;AI_forecast;AI_P08F;2023;9,84757E+15
Spain;Pepsi Regular (L3);2023;10;AI_forecast;AI_P09F;2023;1,5831E+16
Czech;Mountain Dew (L3);2024;5;AI_forecast;AI_P09F;2023;9,16529E+15
Great Britain;Pepsi Regular (L3);2023;6;AI_forecast;AI_P02F;2023;1,38062E+16
Great Britain;7up (L3);2024;1;AI_forecast;AI_P03F;2023;2,14862E+15
Norway;7up (L3);2024;7;AI_forecast;AI_P09F;2023;0
Netherlands;Pepsi Regular (L3);2025;4;AI_forecast;AI_P12F;2023;4,21867E+15
Denmark;Pepsi Max (L3);2024;4;AI_forecast;AI_P12F;2023;2,61295E+15
Great Britain;Lipton (L3);2024;9;AI_forecast;AI_P10F;2023;7,20698E+13
Hungary;Pepsi Regular (L3);2024;2;AI_forecast;AI_P09F;2023;7,41766E+15
Hungary;Pepsi Regular (L3);2024;7;AI_forecast;AI_P05F;2023;9,71316E+14
Hungary;Pepsi Regular (L3);2024;8;AI_forecast;AI_P07F;2023;1,52283E+16
Norway;7up (L3);2024;12;AI_forecast;AI_P10F;2023;6,10387E+15
Netherlands;Pepsi Max (L3);2023;11;AI_forecast;AI_P05F;2023;8012921776007490,00
Norway;Pepsi Regular (L3);2024;6;AI_forecast;AI_P10F;2023;4,78736E+15
Netherlands;7up (L3);2024;8;AI_forecast;AI_P06F;2023;1,50845E+16
Norway;7up Free (L3);2023;12;AI_forecast;AI_P09F;2023;4,51626E+16
Italy;Pepsi Regular (L3);2024;1;AI_forecast;AI_P09F;2023;1,88188E+15
Great Britain;Lipton (L3);2023;5;AI_forecast;AI_P04F;2023;6,52177E+15
Czech;Pepsi Max (L3);2024;5;AI_forecast;AI_PF;2023;4,08165E+15
Netherlands;7up (L3);2024;3;AI_forecast;AI_P03F;2023;9,66148E+15
Norway;Pepsi Regular (L3);2024;8;AI_forecast;AI_P06F;2023;3,84868E+15
Netherlands;Mountain Dew (L3);2024;6;AI_forecast;AI_P05F;2023;0
Hungary;Pepsi Max (L3);2024;5;AI_forecast;AI_P12F;2023;5,86556E+15
Great Britain;Pepsi Regular (L3);2024;4;AI_forecast;AI_P05F;2023;9,44202E+15
Czech;Pepsi Max (L3);2024;8;AI_forecast;AI_P04F;2023;4,1317E+16
Norway;Pepsi Max (L3);2023;12;AI_forecast;AI_P10F;2023;2,85737E+15
Denmark;Mountain Dew (L3);2024;9;AI_forecast;AI_P11F;2023;3,48925E+15
Great Britain;Pepsi Max (L3);2024;4;AI_forecast;AI_P05F;2023;1,08667E+23
Norway;7up Free (L3);2024;8;AI_forecast;AI_P07F;2023;4,69698E+16
Portugal;7up (L3);2023;11;AI_forecast;AI_P10F;2023;22067848068264200,00
Great Britain;7up Free (L3);2025;3;AI_forecast;AI_P11F;2023;3,5976E+15
Portugal;Pepsi Regular (L3);2023;7;AI_forecast;AI_P02F;2023;2,31619E+16
Norway;Pepsi Regular (L3);2024;7;AI_forecast;AI_P06F;2023;4,46703E+15
Netherlands;Mountain Dew (L3);2024;11;AI_forecast;AI_P11F;2023;0,00
Netherlands;7up (L3);2024;10;AI_forecast;AI_P06F;2023;1,26113E+16
Czech;Lipton (L3);2024;5;AI_forecast;AI_P04F;2023;3,09243E+16
Spain;Pepsi Max (L3);2024;4;AI_forecast;AI_P06F;2023;8,10963E+15
Spain;Lipton (L3);2024;7;AI_forecast;AI_P06F;2023;1,81803E+15
Netherlands;Lipton (L3);2023;10;AI_forecast;AI_PF;2023;1,36327E+16
Great Britain;Pepsi Max (L3);2023;7;AI_forecast;AI_PF;2023;1,18113E+22
Denmark;Pepsi Max (L3);2024;7;AI_forecast;AI_P11F;2023;2,97137E+15
Hungary;Mountain Dew (L3);2024;10;AI_forecast;AI_P05F;2023;3,5859E+15
Great Britain;Mountain Dew (L3);2023;2;AI_forecast;AI_P02F;2023;1,62055E+16
Hungary;7up (L3);2024;5;AI_forecast;AI_P02F;2023;6,37002E+15
Great Britain;Mountain Dew (L3);2024;3;AI_forecast;AI_P11F;2023;1,53852E+16
Great Britain;7up (L3);2024;7;AI_forecast;AI_P05F;2023;4,33366E+15
Denmark;Pepsi Regular (L3);2025;4;AI_forecast;AI_P12F;2023;2,60156E+16
Netherlands;Pepsi Max (L3);2023;7;AI_forecast;AI_P02F;2023;9,31282E+15
Netherlands;Pepsi Max (L3);2024;7;AI_forecast;AI_P06F;2023;8,46517E+15
Netherlands;Mountain Dew (L3);2023;9;AI_forecast;AI_P08F;2023;0
Portugal;Lipton (L3);2025;1;AI_forecast;AI_P10F;2023;8,00412E+15
Italy;Pepsi Regular (L3);2025;4;AI_forecast;AI_P11F;2023;2,14145E+15
Italy;Pepsi Max (L3);2024;1;AI_forecast;AI_P02F;2023;1,53687E+16
Spain;Pepsi Max (L3);2024;10;AI_forecast;AI_P10F;2023;1,58926E+16
Great Britain;Mountain Dew (L3);2024;9;AI_forecast;AI_P10F;2023;2,00379E+16
Great Britain;Mountain Dew (L3);2024;9;AI_forecast;AI_P07F;2023;1,96409E+15
Spain;Pepsi Max (L3);2024;9;AI_forecast;AI_P12F;2023;1,63223E+16
Great Britain;Mountain Dew (L3);2024;7;AI_forecast;AI_P04F;2023;1,77937E+12
Spain;7up Free (L3);2024;5;AI_forecast;AI_P04F;2023;9,56883E+15
Great Britain;7up (L3);2023;4;AI_forecast;AI_P02F;2023;1,36479E+16
Norway;Pepsi Max (L3);2024;1;AI_forecast;AI_PF;2023;2,15135E+15
Czech;Pepsi Regular (L3);2024;8;AI_forecast;AI_P10F;2023;9,47902E+15
Norway;Pepsi Regular (L3);2023;8;AI_forecast;AI_P08F;2023;4,45874E+15
Denmark;Pepsi Max (L3);2023;11;AI_forecast;AI_P06F;2023;23793172465392700,00
Denmark;Pepsi Max (L3);2024;3;AI_forecast;AI_P12F;2023;2,77556E+16
Spain;Pepsi Max (L3);2024;11;AI_forecast;AI_P11F;2023;11876668551093900,00
Great Britain;Mountain Dew (L3);2024;1;AI_forecast;AI_P07F;2023;1,73071E+16
Portugal;7up (L3);2024;2;AI_forecast;AI_P06F;2023;1,57769E+16
Great Britain;7up Free (L3);2024;9;AI_forecast;AI_P11F;2023;7,44359E+14
Great Britain;Mountain Dew (L3);2023;12;AI_forecast;AI_P07F;2023;1,96357E+15
Great Britain;7up (L3);2024;5;AI_forecast;AI_P06F;2023;7,90526E+15
Hungary;Lipton (L3);2023;7;AI_forecast;AI_P07F;2023;4,4883E+15
Spain;Pepsi Regular (L3);2023;10;AI_forecast;AI_P04F;2023;9,55189E+15
Portugal;Lipton (L3);2024;12;AI_forecast;AI_P11F;2023;7,17287E+15
Denmark;7up Free (L3);2023;6;AI_forecast;AI_P03F;2023;1,12532E+15
Great Britain;Pepsi Regular (L3);2023;3;AI_forecast;AI_P03F;2023;1,99581E+16
Great Britain;Lipton (L3);2024;5;AI_forecast;AI_P09F;2023;7,00594E+15
Great Britain;Lipton (L3);2023;6;AI_forecast;AI_P04F;2023;6,77132E+15
Portugal;7up (L3);2024;7;AI_forecast;AI_P06F;2023;5,34846E+15
Great Britain;7up Free (L3);2023;4;AI_forecast;AI_P04F;2023;1,51925E+16
Czech;Pepsi Regular (L3);2023;7;AI_forecast;AI_P05F;2023;1,03955E+16
Denmark;7up (L3);2024;7;AI_forecast;AI_P09F;2023;0
Denmark;Pepsi Max (L3);2023;5;AI_forecast;AI_PF;2023;2,21886E+14
Great Britain;Mountain Dew (L3);2024;6;AI_forecast;AI_P03F;2023;1,56325E+15
Hungary;Pepsi Regular (L3);2024;7;AI_forecast;AI_P09F;2023;1,07983E+15
Spain;Pepsi Regular (L3);2023;12;AI_forecast;AI_P09F;2023;1,16251E+16
Hungary;Lipton (L3);2023;4;AI_forecast;AI_P04F;2023;2,22303E+15
Great Britain;Pepsi Max (L3);2025;2;AI_forecast;AI_P10F;2023;8,0418E+16
Denmark;Pepsi Max (L3);2024;12;AI_forecast;AI_P11F;2023;2,70828E+16
Hungary;7up (L3);2024;11;AI_forecast;AI_P11F;2023;0,00
Hungary;7up (L3);2023;9;AI_forecast;AI_P09F;2023;1,715E+16
Spain;Pepsi Max (L3);2024;11;AI_forecast;AI_P11F;2023;15087612348841100,00
Great Britain;7up (L3);2025;1;AI_forecast;AI_P10F;2023;2,96415E+15
Italy;7up (L3);2023;9;AI_forecast;AI_PF;2023;1,64041E+15
Norway;Lipton (L3);2025;3;AI_forecast;AI_P11F;2023;3,36444E+15
Portugal;7up Free (L3);2024;10;AI_forecast;AI_P11F;2023;1,23632E+16
Netherlands;Pepsi Regular (L3);2024;6;AI_forecast;AI_P06F;2023;5,1503E+15
Great Britain;Lipton (L3);2024;8;AI_forecast;AI_P09F;2023;9,49567E+14
Great Britain;Lipton (L3);2023;7;AI_forecast;AI_PF;2023;6,71416E+15
Great Britain;Mountain Dew (L3);2023;1;AI_forecast;AI_PF;2023;1,48923E+16
Norway;Mountain Dew (L3);2023;12;AI_forecast;AI_P12F;2023;7,36641E+15
Norway;Pepsi Max (L3);2024;12;AI_forecast;AI_P11F;2023;2,57869E+15
Hungary;Lipton (L3);2023;11;AI_forecast;AI_P03F;2023;3051663240602790,00
Denmark;7up Free (L3);2023;5;AI_forecast;AI_P03F;2023;1,38091E+16
Great Britain;Pepsi Max (L3);2023;12;AI_forecast;AI_P07F;2023;1,19434E+23
Great Britain;Pepsi Max (L3);2023;12;AI_forecast;AI_P04F;2023;1,15656E+23
Denmark;Pepsi Max (L3);2023;3;AI_forecast;AI_P02F;2023;1,51803E+16
Great Britain;Lipton (L3);2024;6;AI_forecast;AI_P05F;2023;8,75914E+15
Denmark;Pepsi Max (L3);2024;6;AI_forecast;AI_P10F;2023;2,55099E+15
Great Britain;Lipton (L3);2024;1;AI_forecast;AI_P09F;2023;5,05285E+15
Hungary;Pepsi Regular (L3);2023;12;AI_forecast;AI_P06F;2023;1,34131E+16
Great Britain;7up (L3);2024;1;AI_forecast;AI_P12F;2023;1,33303E+16
Denmark;7up (L3);2024;2;AI_forecast;AI_P06F;2023;0
Netherlands;Lipton (L3);2024;7;AI_forecast;AI_P07F;2023;2,25535E+16
Netherlands;Mountain Dew (L3);2024;4;AI_forecast;AI_P07F;2023;0
Great Britain;7up Free (L3);2023;10;AI_forecast;AI_P03F;2023;1,16982E+15
Great Britain;7up Free (L3);2024;5;AI_forecast;AI_P05F;2023;1,16667E+16
Czech;Pepsi Regular (L3);2024;5;AI_forecast;AI_P11F;2023;9,10792E+15
Netherlands;Lipton (L3);2023;8;AI_forecast;AI_P04F;2023;2,2861E+15
Hungary;Lipton (L3);2024;10;AI_forecast;AI_P08F;2023;2,70452E+16
Spain;Pepsi Regular (L3);2024;9;AI_forecast;AI_P05F;2023;2,37139E+14
Denmark;Mountain Dew (L3);2024;4;AI_forecast;AI_P07F;2023;4,16477E+16
Norway;Lipton (L3);2024;2;AI_forecast;AI_PF;2023;1,1785E+16
Hungary;Pepsi Max (L3);2024;12;AI_forecast;AI_P07F;2023;6,31009E+15
Norway;7up Free (L3);2024;9;AI_forecast;AI_P06F;2023;4,69025E+15
Great Britain;Lipton (L3);2024;10;AI_forecast;AI_P12F;2023;6,52734E+15
Czech;Lipton (L3);2023;9;AI_forecast;AI_P06F;2023;3,14972E+16
Denmark;Pepsi Max (L3);2024;7;AI_forecast;AI_P12F;2023;2,69856E+16
Great Britain;Pepsi Regular (L3);2023;9;AI_forecast;AI_P05F;2023;2,20758E+14
Hungary;7up (L3);2023;9;AI_forecast;AI_P02F;2023;6,9989E+15
Great Britain;7up Free (L3);2024;6;AI_forecast;AI_P04F;2023;1,10616E+16
Great Britain;7up (L3);2023;10;AI_forecast;AI_P05F;2023;8,0758E+15
Hungary;Lipton (L3);2025;3;AI_forecast;AI_P11F;2023;2,0182E+16
Portugal;Pepsi Max (L3);2024;2;AI_forecast;AI_P04F;2023;1,96215E+16
Italy;Pepsi Regular (L3);2023;9;AI_forecast;AI_PF;2023;1,66608E+16
Netherlands;Pepsi Max (L3);2023;10;AI_forecast;AI_PF;2023;9,05429E+15
Netherlands;Pepsi Max (L3);2024;4;AI_forecast;AI_P07F;2023;7,70336E+15
Norway;Pepsi Max (L3);2024;11;AI_forecast;AI_P10F;2023;19239170568513600,00
Hungary;Lipton (L3);2024;5;AI_forecast;AI_P10F;2023;2,89354E+16
Hungary;Lipton (L3);2024;4;AI_forecast;AI_P04F;2023;2,35968E+16
Czech;Pepsi Regular (L3);2024;5;AI_forecast;AI_P12F;2023;1,04416E+16
Great Britain;Pepsi Max (L3);2025;1;AI_forecast;AI_P09F;2023;7,52935E+15
Spain;Pepsi Max (L3);2023;9;AI_forecast;AI_P09F;2023;1,27291E+16
Netherlands;7up Free (L3);2024;12;AI_forecast;AI_P11F;2023;1,4707E+16
Spain;Pepsi Max (L3);2023;8;AI_forecast;AI_P02F;2023;9,97298E+15
Netherlands;7up Free (L3);2023;11;AI_forecast;AI_P06F;2023;969306811314445,00
Spain;Pepsi Regular (L3);2025;2;AI_forecast;AI_P09F;2023;1,11409E+15
Hungary;Lipton (L3);2024;5;AI_forecast;AI_P09F;2023;3,01056E+16
Spain;Pepsi Regular (L3);2024;4;AI_forecast;AI_P07F;2023;1,28936E+16
Portugal;7up Free (L3);2025;1;AI_forecast;AI_P11F;2023;1,1083E+16
Great Britain;Pepsi Max (L3);2023;12;AI_forecast;AI_P08F;2023;1,203E+23
Great Britain;Pepsi Regular (L3);2024;3;AI_forecast;AI_P03F;2023;1,22786E+15
Great Britain;7up Free (L3);2023;12;AI_forecast;AI_P04F;2023;1,15999E+15
Great Britain;7up Free (L3);2024;3;AI_forecast;AI_P10F;2023;1,32572E+16
Great Britain;7up Free (L3);2024;2;AI_forecast;AI_P09F;2023;8,03654E+15
Spain;Pepsi Max (L3);2023;4;AI_forecast;AI_P04F;2023;6,86462E+15
Spain;Lipton (L3);2024;3;AI_forecast;AI_P10F;2023;1,14426E+16
Hungary;Lipton (L3);2024;5;AI_forecast;AI_P05F;2023;3,14564E+15
Norway;Pepsi Max (L3);2024;1;AI_forecast;AI_P10F;2023;1,91795E+15
Hungary;Lipton (L3);2023;7;AI_forecast;AI_P04F;2023;4,85316E+16
Denmark;Mountain Dew (L3);2024;4;AI_forecast;AI_P02F;2023;2,0557E+16
Denmark;Mountain Dew (L3);2023;11;AI_forecast;AI_P10F;2023;33615934065632200,00
Hungary;7up Free (L3);2024;1;AI_forecast;AI_PF;2023;1,40888E+16
Norway;7up Free (L3);2024;10;AI_forecast;AI_P09F;2023;4,47596E+16
Great Britain;7up Free (L3);2024;3;AI_forecast;AI_PF;2023;1,14157E+16
Great Britain;7up Free (L3);2023;6;AI_forecast;AI_P06F;2023;1,33042E+16
Great Britain;7up Free (L3);2023;10;AI_forecast;AI_P08F;2023;1,11237E+16
Great Britain;7up (L3);2024;1;AI_forecast;AI_P10F;2023;8,69799E+15
Hungary;Pepsi Max (L3);2024;1;AI_forecast;AI_P09F;2023;4,37285E+16
Netherlands;Pepsi Regular (L3);2024;4;AI_forecast;AI_P07F;2023;4,13171E+15
Denmark;Pepsi Max (L3);2023;11;AI_forecast;AI_P08F;2023;22826792481988200,00
Spain;Pepsi Regular (L3);2023;11;AI_forecast;AI_P07F;2023;13895074095975500,00
Portugal;Pepsi Regular (L3);2024;8;AI_forecast;AI_P04F;2023;2,36858E+16
Portugal;Lipton (L3);2024;5;AI_forecast;AI_P12F;2023;6,72048E+15
Hungary;Pepsi Max (L3);2024;4;AI_forecast;AI_P03F;2023;4,8586E+16
Great Britain;Lipton (L3);2024;1;AI_forecast;AI_P08F;2023;5,7985E+15
Great Britain;Lipton (L3);2024;3;AI_forecast;AI_P02F;2023;5,28429E+15
Great Britain;7up Free (L3);2023;10;AI_forecast;AI_P06F;2023;1,41471E+16
Great Britain;7up (L3);2024;4;AI_forecast;AI_PF;2023;2,33925E+16
Netherlands;Pepsi Max (L3);2023;10;AI_forecast;AI_P04F;2023;9,12936E+15
Netherlands;7up (L3);2024;7;AI_forecast;AI_P04F;2023;1,42801E+16
Italy;7up (L3);2024;10;AI_forecast;AI_P08F;2023;9,96665E+14
Hungary;Pepsi Max (L3);2024;12;AI_forecast;AI_P09F;2023;5,92055E+15
Great Britain;Pepsi Max (L3);2024;1;AI_forecast;AI_P03F;2023;8,6642E+14
Hungary;Pepsi Max (L3);2025;5;AI_forecast;AI_P12F;2023;5,86252E+15
Netherlands;Pepsi Regular (L3);2024;8;AI_forecast;AI_P10F;2023;6,35975E+15
Denmark;Pepsi Max (L3);2023;11;AI_forecast;AI_P11F;2023;25139645180286,00
Great Britain;Mountain Dew (L3);2023;2;AI_forecast;AI_PF;2023;1,29238E+16
Norway;Mountain Dew (L3);2024;1;AI_forecast;AI_P10F;2023;6,08429E+15
Netherlands;7up (L3);2024;1;AI_forecast;AI_P06F;2023;6,20081E+16
Portugal;7up Free (L3);2024;8;AI_forecast;AI_P11F;2023;1,67223E+16
Hungary;Pepsi Max (L3);2023;3;AI_forecast;AI_PF;2023;6,48378E+15
Great Britain;Lipton (L3);2024;12;AI_forecast;AI_P09F;2023;7,73355E+15
Great Britain;Pepsi Regular (L3);2025;1;AI_forecast;AI_P11F;2023;1,05235E+16
Denmark;Pepsi Max (L3);2024;2;AI_forecast;AI_P10F;2023;2,15554E+15
Netherlands;7up Free (L3);2024;10;AI_forecast;AI_P10F;2023;1,68684E+16
Netherlands;7up Free (L3);2025;5;AI_forecast;AI_P12F;2023;1,64427E+16
Great Britain;7up Free (L3);2024;8;AI_forecast;AI_P09F;2023;9,27032E+15
Netherlands;Pepsi Max (L3);2024;8;AI_forecast;AI_P06F;2023;9,46089E+15
Netherlands;Lipton (L3);2024;4;AI_forecast;AI_P07F;2023;1,32775E+16
Norway;Pepsi Regular (L3);2024;5;AI_forecast;AI_P11F;2023;4,56599E+15
Portugal;7up Free (L3);2024;6;AI_forecast;AI_P07F;2023;1,43975E+16
Hungary;Pepsi Max (L3);2023;11;AI_forecast;AI_P09F;2023;4052742244068820,00
Netherlands;Pepsi Regular (L3);2024;11;AI_forecast;AI_P08F;2023;3743449457257280,00
Great Britain;Pepsi Regular (L3);2024;7;AI_forecast;AI_P02F;2023;1,29738E+16
Spain;7up Free (L3);2024;3;AI_forecast;AI_P07F;2023;6,65613E+15
Netherlands;Pepsi Max (L3);2024;8;AI_forecast;AI_P12F;2023;1,18397E+16
Norway;Pepsi Max (L3);2024;6;AI_forecast;AI_P04F;2023;3,70696E+16
Netherlands;Lipton (L3);2024;10;AI_forecast;AI_P05F;2023;1,45788E+16
Hungary;Pepsi Max (L3);2023;9;AI_forecast;AI_P08F;2023;4,5482E+16
Great Britain;Pepsi Max (L3);2023;4;AI_forecast;AI_PF;2023;1,14282E+23
Great Britain;Pepsi Regular (L3);2023;12;AI_forecast;AI_P12F;2023;1,51416E+16
Great Britain;Lipton (L3);2024;1;AI_forecast;AI_P12F;2023;5,41554E+15
Denmark;Pepsi Max (L3);2024;12;AI_forecast;AI_P09F;2023;2,59532E+15
Italy;Pepsi Regular (L3);2023;5;AI_forecast;AI_P05F;2023;1,86177E+16
Denmark;Pepsi Max (L3);2024;12;AI_forecast;AI_P10F;2023;2,7199E+16
Great Britain;Mountain Dew (L3);2025;1;AI_forecast;AI_P10F;2023;1,15473E+15
Hungary;7up (L3);2023;6;AI_forecast;AI_P02F;2023;7,5587E+15
Czech;7up (L3);2024;11;AI_forecast;AI_P07F;2023;6262312838265300,00
Norway;Pepsi Regular (L3);2024;1;AI_forecast;AI_P09F;2023;2,00877E+15
Hungary;Lipton (L3);2024;7;AI_forecast;AI_P11F;2023;4,45824E+16
Spain;Pepsi Regular (L3);2024;9;AI_forecast;AI_P06F;2023;1,32949E+16
Spain;Pepsi Regular (L3);2025;5;AI_forecast;AI_P12F;2023;8,8336E+15
Great Britain;Pepsi Max (L3);2025;1;AI_forecast;AI_P12F;2023;8,20267E+15
Hungary;Pepsi Max (L3);2025;4;AI_forecast;AI_P12F;2023;4,98782E+15
Czech;Mountain Dew (L3);2024;6;AI_forecast;AI_P09F;2023;9,14106E+15
Portugal;7up (L3);2024;7;AI_forecast;AI_P03F;2023;5,21264E+16
Spain;Pepsi Max (L3);2024;11;AI_forecast;AI_P07F;2023;15842311253662400,00
Spain;Lipton (L3);2024;7;AI_forecast;AI_P12F;2023;1,47907E+16
Norway;Pepsi Max (L3);2023;5;AI_forecast;AI_PF;2023;2,19115E+15
Norway;Pepsi Max (L3);2023;8;AI_forecast;AI_P07F;2023;2,677E+15
Spain;Pepsi Regular (L3);2024;5;AI_forecast;AI_PF;2023;1,11805E+16
Hungary;Lipton (L3);2024;8;AI_forecast;AI_P04F;2023;3,55329E+15
Hungary;Pepsi Max (L3);2024;2;AI_forecast;AI_P03F;2023;3,81467E+16
Great Britain;Lipton (L3);2025;3;AI_forecast;AI_P12F;2023;7,03168E+15
Great Britain;Pepsi Regular (L3);2023;9;AI_forecast;AI_P08F;2023;2,51423E+16
Denmark;Pepsi Max (L3);2024;7;AI_forecast;AI_P11F;2023;2,23418E+15
Great Britain;Lipton (L3);2023;9;AI_forecast;AI_P04F;2023;7,06048E+15
Hungary;7up (L3);2023;12;AI_forecast;AI_PF;2023;6,08887E+15
